dan - 170931.040539	-0.000143	-0.125486
dan - 170931.041708	-0.000148	-0.126650
dan - 170931.042849	-0.000146	-0.127785
dan - 170931.044070	-0.000157	-0.128934
dan - 170931.045134	-0.000138	-0.130030
dan - 170931.046248	-0.000146	-0.131152
dan - 170931.047399	-0.000152	-0.132281
dan - 170931.048522	-0.000150	-0.133400
dan - 170931.049665	-0.000154	-0.134524
dan - 170931.050806	-0.000155	-0.135654
dan - 170931.051946	-0.000156	-0.136784
dan - 170931.053097	-0.000159	-0.137936
dan - 170931.054233	-0.000158	-0.139066
dan - 170931.055366	-0.000159	-0.140182
dan - 170931.056497	-0.000160	-0.141303
dan - 170931.057875	-0.000196	-0.142507
dan - 170931.059084	-0.000174	-0.143799
dan - 170931.060149	-0.000154	-0.144924
dan - 170931.061283	-0.000166	-0.146039
dan - 170931.062415	-0.000167	-0.147159
dan - 170931.063557	-0.000169	-0.148288
dan - 170931.064709	-0.000172	-0.149416
dan - 170931.065862	-0.000173	-0.150567
dan - 170931.067104	-0.000188	-0.151701
dan - 170931.068119	-0.000155	-0.152798
dan - 170931.069244	-0.000173	-0.153910
dan - 170931.070382	-0.000177	-0.155034
dan - 170931.071522	-0.000178	-0.156160
dan - 170931.072668	-0.000180	-0.157289
dan - 170931.073795	-0.000179	-0.158399
dan - 170931.074938	-0.000182	-0.159526
dan - 170931.076088	-0.000185	-0.160669
dan - 170931.077213	-0.000182	-0.161777
dan - 170931.078355	-0.000186	-0.162895
dan - 170931.079486	-0.000186	-0.164020
dan - 170931.080628	-0.000189	-0.165153
dan - 170931.082209	-0.000263	-0.166713
dan - 170931.083344	-0.000191	-0.167825
dan - 170931.084482	-0.000192	-0.168940
dan - 170931.085623	-0.000194	-0.170062
dan - 170931.086764	-0.000195	-0.171186
dan - 170931.087903	-0.000196	-0.172316
dan - 170931.089100	-0.000208	-0.173431
dan - 170931.090232	-0.000198	-0.174607
dan - 170931.091373	-0.000201	-0.175729
dan - 170931.092566	-0.000211	-0.176881
dan - 170931.093744	-0.000210	-0.178013
dan - 170931.094875	-0.000203	-0.179173
dan - 170931.096080	-0.000217	-0.180296
dan - 170931.097127	-0.000190	-0.181404
dan - 170931.098256	-0.000206	-0.182507
dan - 170931.099392	-0.000209	-0.183627
dan - 170931.100531	-0.000210	-0.184737
dan - 170931.101667	-0.000211	-0.185858
dan - 170931.102810	-0.000214	-0.186974
dan - 170931.103955	-0.000215	-0.188100
dan - 170931.105119	-0.000220	-0.189250
dan - 170931.106214	-0.000208	-0.190334
dan - 170931.107350	-0.000217	-0.191441
dan - 170931.108519	-0.000225	-0.192577
dan - 170931.109658	-0.000221	-0.193696
dan - 170931.110776	-0.000218	-0.194800
dan - 170931.111904	-0.000221	-0.195908
dan - 170931.113115	-0.000239	-0.197085
dan - 170931.114225	-0.000220	-0.198182
dan - 170931.115365	-0.000227	-0.199291
dan - 170931.116496	-0.000227	-0.200415
dan - 170931.117639	-0.000230	-0.201519
dan - 170931.118762	-0.000228	-0.202636
dan - 170931.119898	-0.000231	-0.203748
dan - 170931.121111	-0.000248	-0.204852
dan - 170931.122325	-0.000250	-0.206115
dan - 170931.123467	-0.000237	-0.207223
dan - 170931.124671	-0.000251	-0.208401
dan - 170931.125792	-0.000235	-0.209507
dan - 170931.126921	-0.000238	-0.210612
dan - 170931.128089	-0.000247	-0.211754
dan - 170931.129217	-0.000240	-0.212863
dan - 170931.130359	-0.000244	-0.213971
dan - 170931.131494	-0.000244	-0.215083
dan - 170931.132638	-0.000247	-0.216187
dan - 170931.133761	-0.000244	-0.217301
dan - 170931.134902	-0.000249	-0.218407
dan - 170931.136081	-0.000259	-0.219512
dan - 170931.137272	-0.000263	-0.220720
dan - 170931.138446	-0.000260	-0.221853
dan - 170931.139579	-0.000253	-0.222966
dan - 170931.140704	-0.000252	-0.224065
dan - 170931.142079	-0.000310	-0.225167
dan - 170931.143151	-0.000243	-0.226457
dan - 170931.144297	-0.000261	-0.227555
dan - 170931.145429	-0.000259	-0.228666
dan - 170931.146560	-0.000260	-0.229767
dan - 170931.147690	-0.000261	-0.230868
dan - 170931.148822	-0.000263	-0.231970
dan - 170931.149976	-0.000269	-0.233091
dan - 170931.151115	-0.000267	-0.234199
dan - 170931.152245	-0.000266	-0.235291
dan - 170931.153377	-0.000268	-0.236395
dan - 170931.154525	-0.000273	-0.237506
dan - 170931.155667	-0.000272	-0.238615
dan - 170931.156808	-0.000273	-0.239719
dan - 170931.157942	-0.000273	-0.240828
dan - 170931.159103	-0.000281	-0.241947
dan - 170931.160229	-0.000274	-0.243058
dan - 170931.161364	-0.000277	-0.244151
dan - 170931.162505	-0.000280	-0.245258
dan - 170931.163647	-0.000281	-0.246367
dan - 170931.164791	-0.000283	-0.247475
dan - 170931.165928	-0.000283	-0.248574
dan - 170931.167094	-0.000291	-0.249689
dan - 170931.168215	-0.000281	-0.250788
dan - 170931.169357	-0.000288	-0.251894
dan - 170931.170494	-0.000288	-0.252997
dan - 170931.171629	-0.000288	-0.254092
dan - 170931.172769	-0.000291	-0.255186
dan - 170931.173910	-0.000292	-0.256286
dan - 170931.175104	-0.000308	-0.257459
dan - 170931.176233	-0.000292	-0.258542
dan - 170931.177366	-0.000294	-0.259635
dan - 170931.178501	-0.000296	-0.260739
dan - 170931.179638	-0.000298	-0.261830
dan - 170931.180779	-0.000300	-0.262921
dan - 170931.182235	-0.000385	-0.264145
dan - 170931.183474	-0.000329	-0.265530
dan - 170931.184614	-0.000304	-0.266628
dan - 170931.185752	-0.000305	-0.267726
dan - 170931.186883	-0.000304	-0.268815
dan - 170931.188084	-0.000324	-0.269906
dan - 170931.189125	-0.000282	-0.270974
dan - 170931.190252	-0.000307	-0.272057
dan - 170931.191394	-0.000312	-0.273147
dan - 170931.192519	-0.000309	-0.274234
dan - 170931.193696	-0.000324	-0.275369
dan - 170931.194839	-0.000316	-0.276468
dan - 170931.195981	-0.000317	-0.277566
dan - 170931.197130	-0.000320	-0.278670
dan - 170931.198258	-0.000315	-0.279753
dan - 170931.199398	-0.000320	-0.280847
dan - 170931.200906	-0.000426	-0.282303
dan - 170931.202086	-0.000334	-0.283427
dan - 170931.203214	-0.000321	-0.284508
dan - 170931.204345	-0.000323	-0.285592
dan - 170931.205487	-0.000327	-0.286685
dan - 170931.206629	-0.000329	-0.287779
dan - 170931.207822	-0.000345	-0.288901
dan - 170931.208962	-0.000331	-0.290012
dan - 170931.210143	-0.000344	-0.291137
dan - 170931.211267	-0.000329	-0.292220
dan - 170931.212402	-0.000333	-0.293299
dan - 170931.213545	-0.000336	-0.294389
dan - 170931.214687	-0.000338	-0.295482
dan - 170931.215829	-0.000339	-0.296573
dan - 170931.216969	-0.000339	-0.297657
dan - 170931.218127	-0.000346	-0.298773
dan - 170931.219251	-0.000337	-0.299846
dan - 170931.220387	-0.000342	-0.300923
dan - 170931.221529	-0.000345	-0.302011
dan - 170931.222682	-0.000350	-0.303110
dan - 170931.223823	-0.000347	-0.304197
dan - 170931.224966	-0.000349	-0.305286
dan - 170931.226127	-0.000356	-0.306398
dan - 170931.227255	-0.000347	-0.307479
dan - 170931.228390	-0.000350	-0.308551
dan - 170931.229525	-0.000351	-0.309625
dan - 170931.230668	-0.000355	-0.310709
dan - 170931.231805	-0.000355	-0.311796
dan - 170931.232939	-0.000355	-0.312874
dan - 170931.234122	-0.000371	-0.314006
dan - 170931.235250	-0.000355	-0.315069
dan - 170931.236385	-0.000359	-0.316141
dan - 170931.237753	-0.000434	-0.317223
dan - 170931.238916	-0.000370	-0.318539
dan - 170931.240109	-0.000382	-0.319667
dan - 170931.241230	-0.000359	-0.320739
dan - 170931.242366	-0.000365	-0.321808
dan - 170931.243506	-0.000368	-0.322884
dan - 170931.244648	-0.000370	-0.323964
dan - 170931.245778	-0.000367	-0.325042
dan - 170931.246927	-0.000375	-0.326120
dan - 170931.248137	-0.000396	-0.327264
dan - 170931.249257	-0.000368	-0.328325
dan - 170931.250394	-0.000375	-0.329404
dan - 170931.251542	-0.000379	-0.330480
dan - 170931.252675	-0.000376	-0.331566
dan - 170931.253878	-0.000400	-0.332679
dan - 170931.255129	-0.000418	-0.333792
dan - 170931.256146	-0.000341	-0.334838
dan - 170931.257308	-0.000390	-0.335916
dan - 170931.258463	-0.000389	-0.336981
dan - 170931.259602	-0.000385	-0.338080
dan - 170931.260761	-0.000393	-0.339176
dan - 170931.261950	-0.000405	-0.340266
dan - 170931.263118	-0.000399	-0.341358
dan - 170931.264276	-0.000396	-0.342448
dan - 170931.265451	-0.000404	-0.343575
dan - 170931.266610	-0.000400	-0.344680
dan - 170931.267768	-0.000400	-0.345758
dan - 170931.268951	-0.000410	-0.346837
dan - 170931.270168	-0.000423	-0.348002
dan - 170931.271297	-0.000394	-0.349069
dan - 170931.272465	-0.000409	-0.350129
dan - 170931.273594	-0.000397	-0.351218
dan - 170931.274733	-0.000401	-0.352286
dan - 170931.275863	-0.000400	-0.353344
dan - 170931.276996	-0.000401	-0.354402
dan - 170931.278117	-0.000399	-0.355452
dan - 170931.279247	-0.000403	-0.356502
dan - 170931.280387	-0.000407	-0.357572
dan - 170931.281529	-0.000410	-0.358628
dan - 170931.282676	-0.000413	-0.359697
dan - 170931.283815	-0.000411	-0.360769
dan - 170931.284938	-0.000406	-0.361819
dan - 170931.286877	-0.000705	-0.363624
dan - 170931.288098	-0.000445	-0.364697
dan - 170931.289132	-0.000378	-0.365725
dan - 170931.290267	-0.000416	-0.366775
dan - 170931.291409	-0.000420	-0.367836
dan - 170931.292552	-0.000422	-0.368899
dan - 170931.293695	-0.000423	-0.369958
dan - 170931.294843	-0.000426	-0.371028
dan - 170931.295984	-0.000425	-0.372087
dan - 170931.297135	-0.000430	-0.373162
dan - 170931.298265	-0.000423	-0.374213
dan - 170931.299403	-0.000427	-0.375259
dan - 170931.300544	-0.000429	-0.376315
dan - 170931.301687	-0.000432	-0.377375
dan - 170931.302830	-0.000432	-0.378433
dan - 170931.303969	-0.000432	-0.379484
dan - 170931.305129	-0.000441	-0.380554
dan - 170931.306264	-0.000433	-0.381606
dan - 170931.307387	-0.000430	-0.382651
dan - 170931.308516	-0.000433	-0.383696
dan - 170931.309669	-0.000444	-0.384748
dan - 170931.310817	-0.000443	-0.385807
dan - 170931.311963	-0.000444	-0.386866
dan - 170931.313129	-0.000452	-0.387941
dan - 170931.314260	-0.000440	-0.388983
dan - 170931.315404	-0.000446	-0.390036
dan - 170931.316546	-0.000446	-0.391098
dan - 170931.317685	-0.000447	-0.392146
dan - 170931.318825	-0.000448	-0.393195
dan - 170931.319968	-0.000451	-0.394246
dan - 170931.321127	-0.000458	-0.395310
dan - 170931.322902	-0.000705	-0.396948
dan - 170931.324135	-0.000491	-0.398073
dan - 170931.325268	-0.000452	-0.399111
dan - 170931.326408	-0.000456	-0.400156
dan - 170931.327544	-0.000456	-0.401197
dan - 170931.328685	-0.000459	-0.402242
dan - 170931.329858	-0.000473	-0.403321
dan - 170931.331075	-0.000492	-0.404360
dan - 170931.332136	-0.000430	-0.405405
dan - 170931.333284	-0.000466	-0.406442
dan - 170931.334427	-0.000466	-0.407486
dan - 170931.335574	-0.000469	-0.408533
dan - 170931.336718	-0.000468	-0.409573
dan - 170931.337870	-0.000473	-0.410621
dan - 170931.339114	-0.000512	-0.411768
dan - 170931.340242	-0.000465	-0.412795
dan - 170931.341405	-0.000482	-0.413826
dan - 170931.342527	-0.000465	-0.414876
dan - 170931.343659	-0.000471	-0.415906
dan - 170931.344821	-0.000484	-0.416937
dan - 170931.345955	-0.000474	-0.418000
dan - 170931.347130	-0.000493	-0.419067
dan - 170931.348261	-0.000475	-0.420085
dan - 170931.349403	-0.000481	-0.421113
dan - 170931.350547	-0.000483	-0.422150
dan - 170931.351691	-0.000484	-0.423187
dan - 170931.352823	-0.000480	-0.424220
dan - 170931.354105	-0.000545	-0.425278
dan - 170931.355122	-0.000434	-0.426301
dan - 170931.356250	-0.000482	-0.427317
dan - 170931.357394	-0.000490	-0.428351
dan - 170931.358532	-0.000489	-0.429389
dan - 170931.359668	-0.000489	-0.430410
dan - 170931.360804	-0.000490	-0.431439
dan - 170931.361940	-0.000491	-0.432461
dan - 170931.363130	-0.000516	-0.433524
dan - 170931.364256	-0.000489	-0.434538
dan - 170931.365399	-0.000498	-0.435570
dan - 170931.366561	-0.000507	-0.436622
dan - 170931.367696	-0.000497	-0.437647
dan - 170931.368831	-0.000498	-0.438663
dan - 170931.369966	-0.000499	-0.439681
dan - 170931.371116	-0.000507	-0.440716
dan - 170931.372261	-0.000506	-0.441738
dan - 170931.373392	-0.000501	-0.442749
dan - 170931.374514	-0.000498	-0.443763
dan - 170931.375651	-0.000506	-0.444789
dan - 170931.376789	-0.000507	-0.445798
dan - 170931.377928	-0.000509	-0.446810
dan - 170931.379113	-0.000531	-0.447887
dan - 170931.380246	-0.000509	-0.448887
dan - 170931.381378	-0.000509	-0.449902
dan - 170931.382588	-0.000546	-0.450990
dan - 170931.383727	-0.000514	-0.451998
dan - 170931.384870	-0.000518	-0.453010
dan - 170931.385993	-0.000510	-0.454020
dan - 170931.387126	-0.000516	-0.455030
dan - 170931.388314	-0.000542	-0.456057
dan - 170931.389429	-0.000510	-0.457078
dan - 170931.390566	-0.000521	-0.458090
dan - 170931.391708	-0.000524	-0.459104
dan - 170931.392853	-0.000527	-0.460121
dan - 170931.393994	-0.000527	-0.461134
dan - 170931.395128	-0.000524	-0.462140
dan - 170931.396254	-0.000521	-0.463139
dan - 170931.397394	-0.000529	-0.464148
dan - 170931.398539	-0.000532	-0.465162
dan - 170931.399680	-0.000532	-0.466172
dan - 170931.401633	-0.000914	-0.467905
dan - 170931.402778	-0.000537	-0.468911
dan - 170931.403930	-0.000541	-0.469920
dan - 170931.405106	-0.000554	-0.470965
dan - 170931.406232	-0.000532	-0.471959
dan - 170931.407365	-0.000536	-0.472958
dan - 170931.408507	-0.000541	-0.473963
dan - 170931.409667	-0.000551	-0.474990
dan - 170931.410812	-0.000545	-0.475991
dan - 170931.411968	-0.000551	-0.476996
dan - 170931.413122	-0.000551	-0.478022
dan - 170931.414248	-0.000539	-0.479011
dan - 170931.415388	-0.000547	-0.480002
dan - 170931.416507	-0.000538	-0.480993
dan - 170931.417760	-0.000604	-0.482098
dan - 170931.418894	-0.000548	-0.483084
dan - 170931.420101	-0.000585	-0.484072
dan - 170931.421127	-0.000498	-0.485036
dan - 170931.422251	-0.000546	-0.486021
dan - 170931.423382	-0.000551	-0.487009
dan - 170931.424523	-0.000557	-0.487995
dan - 170931.425653	-0.000552	-0.488991
dan - 170931.426792	-0.000558	-0.489975
dan - 170931.427913	-0.000551	-0.490968
dan - 170931.429123	-0.000595	-0.492009
dan - 170931.430254	-0.000557	-0.493000
dan - 170931.431390	-0.000561	-0.493982
dan - 170931.432523	-0.000561	-0.494973
dan - 170931.433665	-0.000566	-0.495954
dan - 170931.434796	-0.000562	-0.496946
dan - 170931.435928	-0.000564	-0.497926
dan - 170931.437092	-0.000581	-0.498944
dan - 170931.438221	-0.000564	-0.499915
dan - 170931.439352	-0.000567	-0.500893
dan - 170931.440481	-0.000567	-0.501872
dan - 170931.441619	-0.000572	-0.502855
dan - 170931.442749	-0.000570	-0.503832
dan - 170931.443911	-0.000587	-0.504820
dan - 170931.445098	-0.000600	-0.505859
dan - 170931.446224	-0.000571	-0.506829
dan - 170931.447353	-0.000573	-0.507804
dan - 170931.448492	-0.000580	-0.508784
dan - 170931.449628	-0.000579	-0.509765
dan - 170931.450762	-0.000579	-0.510737
dan - 170931.451902	-0.000584	-0.511708
dan - 170931.453117	-0.000623	-0.512756
dan - 170931.454250	-0.000582	-0.513730
dan - 170931.455373	-0.000578	-0.514696
dan - 170931.456504	-0.000583	-0.515665
dan - 170931.457643	-0.000589	-0.516643
dan - 170931.458783	-0.000590	-0.517611
dan - 170931.459922	-0.000591	-0.518585
dan - 170931.461103	-0.000614	-0.519607
dan - 170931.462236	-0.000590	-0.520563
dan - 170931.463377	-0.000595	-0.521536
dan - 170931.464508	-0.000591	-0.522506
dan - 170931.465644	-0.000594	-0.523481
dan - 170931.466779	-0.000595	-0.524441
dan - 170931.467920	-0.000599	-0.525403
dan - 170931.469141	-0.000643	-0.526446
dan - 170931.470269	-0.000595	-0.527410
dan - 170931.471402	-0.000599	-0.528372
dan - 170931.472537	-0.000601	-0.529330
dan - 170931.473680	-0.000606	-0.530298
dan - 170931.474821	-0.000606	-0.531262
dan - 170931.475963	-0.000608	-0.532233
dan - 170931.477122	-0.000618	-0.533219
dan - 170931.478253	-0.000604	-0.534170
dan - 170931.479393	-0.000610	-0.535130
dan - 170931.480525	-0.000607	-0.536094
dan - 170931.481690	-0.000625	-0.537050
dan - 170931.482815	-0.000605	-0.538017
dan - 170931.483971	-0.000623	-0.539000
dan - 170931.485115	-0.000618	-0.539965
dan - 170931.486245	-0.000611	-0.540910
dan - 170931.487385	-0.000618	-0.541865
dan - 170931.488524	-0.000618	-0.542828
dan - 170931.489690	-0.000634	-0.543780
dan - 170931.490787	-0.000597	-0.544729
dan - 170931.491917	-0.000617	-0.545677
dan - 170931.493098	-0.000646	-0.546673
dan - 170931.494231	-0.000620	-0.547618
dan - 170931.495370	-0.000625	-0.548562
dan - 170931.496516	-0.000630	-0.549529
dan - 170931.497655	-0.000627	-0.550472
dan - 170931.498797	-0.000630	-0.551424
dan - 170931.499930	-0.000626	-0.552373
dan - 170931.501113	-0.000655	-0.553367
dan - 170931.502244	-0.000627	-0.554308
dan - 170931.503404	-0.000644	-0.555258
dan - 170931.504536	-0.000630	-0.556213
dan - 170931.505669	-0.000631	-0.557150
dan - 170931.506804	-0.000633	-0.558094
dan - 170931.507945	-0.000638	-0.559038
dan - 170931.509097	-0.000645	-0.559993
dan - 170931.510228	-0.000635	-0.560935
dan - 170931.511364	-0.000638	-0.561876
dan - 170931.512499	-0.000638	-0.562808
dan - 170931.513637	-0.000642	-0.563743
dan - 170931.514778	-0.000644	-0.564684
dan - 170931.515917	-0.000644	-0.565621
dan - 170931.517143	-0.000695	-0.566627
dan - 170931.518256	-0.000632	-0.567552
dan - 170931.519397	-0.000648	-0.568487
dan - 170931.520535	-0.000648	-0.569430
dan - 170931.521668	-0.000646	-0.570362
dan - 170931.522813	-0.000654	-0.571301
dan - 170931.523969	-0.000662	-0.572243
dan - 170931.525145	-0.000674	-0.573210
dan - 170931.526269	-0.000645	-0.574136
dan - 170931.527404	-0.000653	-0.575061
dan - 170931.528546	-0.000658	-0.575993
dan - 170931.529688	-0.000659	-0.576927
dan - 170931.530826	-0.000657	-0.577860
dan - 170931.531966	-0.000660	-0.578783
dan - 170931.533109	-0.000663	-0.579722
dan - 170931.534234	-0.000653	-0.580640
dan - 170931.535376	-0.000664	-0.581560
dan - 170931.536513	-0.000662	-0.582492
dan - 170931.537661	-0.000670	-0.583418
dan - 170931.538794	-0.000662	-0.584344
dan - 170931.539934	-0.000668	-0.585262
dan - 170931.541121	-0.000695	-0.586231
dan - 170931.542249	-0.000662	-0.587141
dan - 170931.543404	-0.000679	-0.588075
dan - 170931.544553	-0.000677	-0.588995
dan - 170931.545694	-0.000673	-0.589923
dan - 170931.546829	-0.000671	-0.590845
dan - 170931.547958	-0.000668	-0.591763
dan - 170931.549113	-0.000684	-0.592687
dan - 170931.550235	-0.000666	-0.593592
dan - 170931.551373	-0.000677	-0.594501
dan - 170931.552511	-0.000677	-0.595420
dan - 170931.553661	-0.000686	-0.596336
dan - 170931.554803	-0.000682	-0.597253
dan - 170931.555927	-0.000673	-0.598161
dan - 170931.557094	-0.000699	-0.599097
dan - 170931.558230	-0.000682	-0.599998
dan - 170931.559351	-0.000674	-0.600904
dan - 170931.560487	-0.000683	-0.601813
dan - 170931.561627	-0.000687	-0.602716
dan - 170931.562766	-0.000688	-0.603624
dan - 170931.563921	-0.000698	-0.604556
dan - 170931.565105	-0.000717	-0.605490
dan - 170931.566238	-0.000687	-0.606385
dan - 170931.567357	-0.000680	-0.607284
dan - 170931.568496	-0.000692	-0.608188
dan - 170931.569633	-0.000693	-0.609090
dan - 170931.570769	-0.000693	-0.609990
dan - 170931.571900	-0.000691	-0.610886
dan - 170931.573098	-0.000733	-0.611834
dan - 170931.574234	-0.000696	-0.612737
dan - 170931.575378	-0.000702	-0.613628
dan - 170931.576498	-0.000689	-0.614521
dan - 170931.577653	-0.000711	-0.615434
dan - 170931.578785	-0.000698	-0.616323
dan - 170931.579916	-0.000698	-0.617213
dan - 170931.581120	-0.000745	-0.618159
dan - 170931.582247	-0.000698	-0.619046
dan - 170931.583381	-0.000703	-0.619933
dan - 170931.584512	-0.000702	-0.620821
dan - 170931.585656	-0.000711	-0.621724
dan - 170931.586794	-0.000709	-0.622605
dan - 170931.587934	-0.000711	-0.623496
dan - 170931.589085	-0.000719	-0.624401
dan - 170931.590209	-0.000703	-0.625279
dan - 170931.591347	-0.000712	-0.626160
dan - 170931.592499	-0.000723	-0.627045
dan - 170931.593633	-0.000712	-0.627937
dan - 170931.594770	-0.000715	-0.628821
dan - 170931.595985	-0.000765	-0.629717
dan - 170931.597100	-0.000703	-0.630632
dan - 170931.598232	-0.000715	-0.631511
dan - 170931.599373	-0.000722	-0.632404
dan - 170931.600515	-0.000723	-0.633287
dan - 170931.601656	-0.000724	-0.634170
dan - 170931.602823	-0.000741	-0.635063
dan - 170931.603950	-0.000716	-0.635942
dan - 170931.605112	-0.000740	-0.636831
dan - 170931.606227	-0.000711	-0.637697
dan - 170931.607362	-0.000725	-0.638575
dan - 170931.608611	-0.000799	-0.639468
dan - 170931.609746	-0.000726	-0.640404
dan - 170931.610895	-0.000737	-0.641276
dan - 170931.612069	-0.000754	-0.642144
dan - 170931.613131	-0.000683	-0.643007
dan - 170931.614267	-0.000731	-0.643871
dan - 170931.615397	-0.000729	-0.644736
dan - 170931.616545	-0.000741	-0.645604
dan - 170931.617665	-0.000724	-0.646465
dan - 170931.618805	-0.000738	-0.647336
dan - 170931.619958	-0.000747	-0.648214
dan - 170931.621135	-0.000764	-0.649116
dan - 170931.622271	-0.000738	-0.649974
dan - 170931.623416	-0.000745	-0.650843
dan - 170931.624561	-0.000746	-0.651712
dan - 170931.625701	-0.000744	-0.652577
dan - 170931.626841	-0.000745	-0.653440
dan - 170931.627994	-0.000755	-0.654313
dan - 170931.629137	-0.000749	-0.655182
dan - 170931.630266	-0.000741	-0.656029
dan - 170931.631409	-0.000751	-0.656891
dan - 170931.632560	-0.000757	-0.657764
dan - 170931.634505	-0.001282	-0.659228
dan - 170931.635649	-0.000755	-0.660082
dan - 170931.636798	-0.000760	-0.660945
dan - 170931.637973	-0.000777	-0.661804
dan - 170931.639182	-0.000801	-0.662732
dan - 170931.640319	-0.000755	-0.663585
dan - 170931.641463	-0.000760	-0.664430
dan - 170931.642603	-0.000758	-0.665282
dan - 170931.643726	-0.000748	-0.666134
dan - 170931.644869	-0.000762	-0.666974
dan - 170931.646146	-0.000853	-0.667921
dan - 170931.647285	-0.000762	-0.668770
dan - 170931.648427	-0.000765	-0.669617
dan - 170931.649543	-0.000749	-0.670456
dan - 170931.650683	-0.000765	-0.671307
dan - 170931.651816	-0.000762	-0.672141
dan - 170931.652951	-0.000764	-0.672983
dan - 170931.654161	-0.000815	-0.673864
dan - 170931.655286	-0.000759	-0.674705
dan - 170931.656423	-0.000768	-0.675545
dan - 170931.657560	-0.000769	-0.676377
dan - 170931.658692	-0.000766	-0.677214
dan - 170931.659821	-0.000766	-0.678046
dan - 170931.660958	-0.000772	-0.678881
dan - 170931.662108	-0.000782	-0.679726
dan - 170931.663234	-0.000766	-0.680551
dan - 170931.664370	-0.000774	-0.681387
dan - 170931.665504	-0.000774	-0.682212
dan - 170931.666637	-0.000773	-0.683038
dan - 170931.667765	-0.000771	-0.683864
dan - 170931.668963	-0.000821	-0.684696
dan - 170931.670129	-0.000799	-0.685576
dan - 170931.671259	-0.000776	-0.686415
dan - 170931.672396	-0.000781	-0.687235
dan - 170931.673534	-0.000783	-0.688066
dan - 170931.674667	-0.000781	-0.688882
dan - 170931.675797	-0.000779	-0.689700
dan - 170931.676923	-0.000778	-0.690517
dan - 170931.678119	-0.000826	-0.691379
dan - 170931.679251	-0.000784	-0.692198
dan - 170931.680389	-0.000789	-0.693020
dan - 170931.681520	-0.000784	-0.693833
dan - 170931.682637	-0.000776	-0.694637
dan - 170931.683839	-0.000836	-0.695470
dan - 170931.684946	-0.000770	-0.696299
dan - 170931.686141	-0.000834	-0.697152
dan - 170931.687264	-0.000784	-0.697959
dan - 170931.688413	-0.000803	-0.698770
dan - 170931.689538	-0.000788	-0.699584
dan - 170931.690670	-0.000793	-0.700395
dan - 170931.691803	-0.000794	-0.701202
dan - 170931.692955	-0.000809	-0.702015
dan - 170931.694121	-0.000820	-0.702852
dan - 170931.695249	-0.000793	-0.703654
dan - 170931.696389	-0.000803	-0.704464
dan - 170931.697531	-0.000805	-0.705274
dan - 170931.698673	-0.000806	-0.706083
dan - 170931.699909	-0.000874	-0.706964
dan - 170931.701091	-0.000837	-0.707792
dan - 170931.702217	-0.000798	-0.708589
dan - 170931.703377	-0.000822	-0.709397
dan - 170931.704522	-0.000813	-0.710206
dan - 170931.705650	-0.000802	-0.711000
dan - 170931.706772	-0.000799	-0.711796
dan - 170931.707902	-0.000806	-0.712590
dan - 170931.709141	-0.000884	-0.713448
dan - 170931.710278	-0.000812	-0.714252
dan - 170931.711408	-0.000808	-0.715048
dan - 170931.712540	-0.000811	-0.715836
dan - 170931.713672	-0.000811	-0.716625
dan - 170931.714801	-0.000810	-0.717413
dan - 170931.715938	-0.000817	-0.718200
dan - 170931.717101	-0.000836	-0.719010
dan - 170931.718226	-0.000810	-0.719794
dan - 170931.719367	-0.000822	-0.720578
dan - 170931.720512	-0.000826	-0.721374
dan - 170931.721644	-0.000817	-0.722161
dan - 170931.722786	-0.000826	-0.722945
dan - 170931.723944	-0.000838	-0.723737
dan - 170931.725106	-0.000842	-0.724553
dan - 170931.726236	-0.000820	-0.725327
dan - 170931.727376	-0.000828	-0.726108
dan - 170931.728507	-0.000822	-0.726892
dan - 170931.729649	-0.000831	-0.727670
dan - 170931.730768	-0.000815	-0.728444
dan - 170931.731897	-0.000824	-0.729217
dan - 170931.733078	-0.000862	-0.729995
dan - 170931.734267	-0.000869	-0.730837
dan - 170931.735398	-0.000827	-0.731609
dan - 170931.736529	-0.000828	-0.732379
dan - 170931.737678	-0.000842	-0.733147
dan - 170931.738809	-0.000830	-0.733928
dan - 170931.739950	-0.000838	-0.734696
dan - 170931.741100	-0.000846	-0.735483
dan - 170931.742233	-0.000834	-0.736249
dan - 170931.743374	-0.000841	-0.737015
dan - 170931.744497	-0.000828	-0.737779
dan - 170931.745659	-0.000859	-0.738543
dan - 170931.746763	-0.000816	-0.739314
dan - 170931.747898	-0.000840	-0.740073
dan - 170931.749087	-0.000880	-0.740834
dan - 170931.750292	-0.000894	-0.741685
dan - 170931.751426	-0.000842	-0.742440
dan - 170931.752570	-0.000850	-0.743201
dan - 170931.753711	-0.000850	-0.743962
dan - 170931.754849	-0.000847	-0.744728
dan - 170931.755980	-0.000844	-0.745484
dan - 170931.757134	-0.000861	-0.746252
dan - 170931.758261	-0.000842	-0.747001
dan - 170931.759408	-0.000858	-0.747757
dan - 170931.760549	-0.000854	-0.748514
dan - 170931.761700	-0.000863	-0.749277
dan - 170931.762844	-0.000858	-0.750036
dan - 170931.764095	-0.000940	-0.750805
dan - 170931.765117	-0.000768	-0.751542
dan - 170931.766244	-0.000848	-0.752291
dan - 170931.767378	-0.000854	-0.753032
dan - 170931.768518	-0.000859	-0.753787
dan - 170931.769665	-0.000865	-0.754539
dan - 170931.770798	-0.000856	-0.755278
dan - 170931.771931	-0.000857	-0.756019
